feature,role,source_table,feature_family,n_total,n_valid,valid_ratio,n_missing,missing_ratio,n_unique,mean,median,std,iqr,min,max,usable,reason
ecg_der__training_response__delta__morph_t__QT_like_ms,input,ecg_derived,morph_t,22,3,0.13636363636363635,19,0.8636363636363636,3,9.952370796900539,12.795905310300668,8.878933672280368,8.530603540200474,0.0,17.061207080400948,False,low_valid_n;low_valid_ratio;low_unique_values
ecg_der__training_response__percent_delta__morph_t__QT_like_ms,input,ecg_derived,morph_t,22,3,0.13636363636363635,19,0.8636363636363636,3,2.8806584362139884,3.7037037037036926,2.5699580240322613,2.4691358024691366,0.0,4.938271604938273,False,low_valid_n;low_valid_ratio;low_unique_values
ecg_der__training_response__delta__morph_t__RT_interval_ms,input,ecg_derived,morph_t,22,3,0.13636363636363635,19,0.8636363636363636,3,7.108836283500371,8.530603540200445,6.515356074437801,6.397952655150334,0.0,12.795905310300668,False,low_valid_n;low_valid_ratio;low_unique_values
ecg_der__training_response__percent_delta__morph_t__RT_interval_ms,input,ecg_derived,morph_t,22,3,0.13636363636363635,19,0.8636363636363636,3,2.6625704045058805,3.225806451612894,2.430403335648906,2.380952380952374,0.0,4.761904761904748,False,low_valid_n;low_valid_ratio;low_unique_values
ecg_der__training_response__delta__morph_t__T_amp,input,ecg_derived,morph_t,22,3,0.13636363636363635,19,0.8636363636363636,3,12.970714946143167,6.195780477978381,17.971304614635738,16.986553116099874,-0.6283709358743153,33.34473529632543,False,low_valid_n;low_valid_ratio;low_unique_values
ecg_der__training_response__percent_delta__morph_t__T_amp,input,ecg_derived,morph_t,22,3,0.13636363636363635,19,0.8636363636363636,3,26.068042680834722,12.2397174136255,35.91259301876642,33.85701408216247,-0.8748087677231402,66.8392193966018,False,low_valid_n;low_valid_ratio;low_unique_values
ecg_der__training_response__delta__morph_t__T_area,input,ecg_derived,morph_t,22,3,0.13636363636363635,19,0.8636363636363636,3,1.0543237882090255,0.5150370485617737,1.0866340261620273,0.9811477290110675,0.342819429021584,2.305114887043719,False,low_valid_n;low_valid_ratio;low_unique_values
ecg_der__training_response__percent_delta__morph_t__T_area,input,ecg_derived,morph_t,22,3,0.13636363636363635,19,0.8636363636363636,3,38.34963999646355,18.55265649798972,43.27599969658079,39.73501897582694,8.51311276987353,87.98315072152741,False,low_valid_n;low_valid_ratio;low_unique_values
ecg_der__training_response__delta__morph_t__T_peak_interval_ms,input,ecg_derived,morph_t,22,3,0.13636363636363635,19,0.8636363636363636,3,7.108836283500371,8.530603540200445,6.515356074437801,6.397952655150334,0.0,12.795905310300668,False,low_valid_n;low_valid_ratio;low_unique_values
ecg_der__training_response__percent_delta__morph_t__T_peak_interval_ms,input,ecg_derived,morph_t,22,3,0.13636363636363635,19,0.8636363636363636,3,2.6625704045058805,3.225806451612894,2.430403335648906,2.380952380952374,0.0,4.761904761904748,False,low_valid_n;low_valid_ratio;low_unique_values
ecg_der__training_response__delta__morph_t__T_width_ms,input,ecg_derived,morph_t,22,3,0.13636363636363635,19,0.8636363636363636,3,15.63943982370085,12.795905310300697,8.878933672280368,8.530603540200467,8.53060354020046,25.591810620601397,False,low_valid_n;low_valid_ratio;low_unique_values
ecg_der__training_response__percent_delta__morph_t__T_width_ms,input,ecg_derived,morph_t,22,3,0.13636363636363635,19,0.8636363636363636,3,13.521535935329027,10.34482758620689,8.42865477103712,7.967032967032967,7.1428571428571335,23.076923076923062,False,low_valid_n;low_valid_ratio;low_unique_values
ecg_der__training_response_hrv_ratio__ratio__hrv_time__MeanHR_bpm,input,ecg_derived,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,1.0422432273463444,1.0314342704193664,0.11381510065903487,0.16273733138695534,0.8865508248956393,1.2840135289972625,True,ok
ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__MeanHR_bpm,input,ecg_derived,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,0.03579352359783356,0.0309503291714927,0.10784382059715632,0.15890628607776708,-0.1204168230237162,0.249990741814489,True,ok
ecg_der__training_response_hrv_ratio__ratio__hrv_time__MeanNN_ms,input,ecg_derived,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,0.968747923632772,0.970366684571067,0.10146026601012396,0.15218025863538964,0.7810840429316736,1.127867537809967,True,ok
ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__MeanNN_ms,input,ecg_derived,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,-0.037063624609068944,-0.0300812535872851,0.1061130425705626,0.15524201010803762,-0.2470725255443797,0.1203287151607723,True,ok
ecg_der__training_response_hrv_ratio__ratio__hrv_time__SDNN_ms,input,ecg_derived,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,0.9430034591970798,0.8871999636382968,0.3359078789643855,0.484933952269909,0.2901513808471011,1.6199440298591503,True,ok
ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__SDNN_ms,input,ecg_derived,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,-0.12689551698751755,-0.1196848839307678,0.39738184222737544,0.5405639303567538,-1.2373524892767094,0.4823915991777858,True,ok
ecg_der__training_response_hrv_ratio__ratio__hrv_time__RMSSD_ms,input,ecg_derived,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,0.8817661831507512,0.9394803461587656,0.3356371540312074,0.3837152922317989,0.1769196949821326,1.736667738091964,True,ok
ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__RMSSD_ms,input,ecg_derived,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,-0.21391957580741428,-0.0624283798165481,0.4759287756381138,0.4590354935146696,-1.7320593500275132,0.5519681840405248,True,ok
ecg_der__training_response_hrv_ratio__ratio__hrv_time__pNN50_percent,input,ecg_derived,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,1.1093898707022933,0.918032786885246,0.7361925790599888,0.44110634040601937,0.1439363196503823,2.8424497428705,True,ok
ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__pNN50_percent,input,ecg_derived,hrv_time,22,21,0.9545454545454546,1,0.045454545454545456,21,-0.1145192145543615,-0.0855221734381618,0.7184373034282049,0.47604312789656467,-1.9383843018664169,1.044666265877807,True,ok
ecg_der__training_response_hrv_ratio__ratio__hrv_freq__LF_power,input,ecg_derived,hrv_freq,22,21,0.9545454545454546,1,0.045454545454545456,21,1.430854886938449,1.2083001056925216,1.102782679892712,1.2804980184437191,0.0571604864322601,4.919453839106388,True,ok
ecg_der__training_response_hrv_ratio__log_ratio__hrv_freq__LF_power,input,ecg_derived,hrv_freq,22,21,0.9545454545454546,1,0.045454545454545456,21,0.029978387994688542,0.1892145005232076,0.961902324964966,1.060384118876818,-2.8618924159451304,1.5931975160306282,True,ok
ecg_der__training_response_hrv_ratio__ratio__hrv_freq__HF_power,input,ecg_derived,hrv_freq,22,21,0.9545454545454546,1,0.045454545454545456,21,1.0274216175593065,1.0105071490735444,0.6526711633376573,0.6620401648962572,0.018629136595541,2.5245098523544045,True,ok
ecg_der__training_response_hrv_ratio__log_ratio__hrv_freq__HF_power,input,ecg_derived,hrv_freq,22,21,0.9545454545454546,1,0.045454545454545456,21,-0.2909972061855268,0.01045233262478,1.0659391547260257,0.7540854623274903,-3.983028440287415,0.9260469260045652,True,ok
ecg_der__training_response_hrv_ratio__ratio__hrv_freq__LF_HF_ratio,input,ecg_derived,hrv_freq,22,21,0.9545454545454546,1,0.045454545454545456,21,1.996530237859146,1.4183650788859103,1.957671643287472,2.3027329595846453,0.3771718667925651,8.602684754490994,True,ok
ecg_der__training_response_hrv_ratio__log_ratio__hrv_freq__LF_HF_ratio,input,ecg_derived,hrv_freq,22,21,0.9545454545454546,1,0.045454545454545456,21,0.3209755941801698,0.3495048553999867,0.8741957693022736,1.5702812951080758,-0.9750543153295028,2.152074335295956,True,ok
ecg_der__breath_in_response_before__delta__hrv_time__MeanHR_bpm,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,6.977478204035458,6.913001456276408,6.012011901184292,6.111200378771581,-4.475272522957894,24.145507716575125,True,ok
ecg_der__breath_in_response_before__percent_delta__hrv_time__MeanHR_bpm,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,12.677999716542017,11.874472453692007,10.805072798367089,10.907938206116519,-6.471183012057307,40.876647149779984,True,ok
ecg_der__breath_in_response_before__delta__hrv_time__MeanNN_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,-116.58491504940638,-112.14189237221854,88.18791762250726,102.6338238430368,-325.94014359849314,58.64789933887823,True,ok
ecg_der__breath_in_response_before__percent_delta__hrv_time__MeanNN_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,-10.646155530222119,-10.671612276938186,8.012342315610615,8.714269135955455,-28.86561954624782,6.748466257668713,True,ok
ecg_der__breath_in_response_before__delta__hrv_time__SDNN_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,-29.28446851061166,-21.212470495744732,28.33162766576992,36.107812006569546,-108.30709546827693,7.244916277730084,True,ok
ecg_der__breath_in_response_before__percent_delta__hrv_time__SDNN_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,-57.27021216060021,-66.10264993154107,32.875127401499405,47.447360969073465,-96.88468229294864,18.95115633469481,True,ok
ecg_der__breath_in_response_before__delta__hrv_time__RMSSD_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,-29.412063953811227,-27.682420109724674,24.327929854726687,31.267110611400106,-85.23840663184428,9.39264330935714,True,ok
ecg_der__breath_in_response_before__percent_delta__hrv_time__RMSSD_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,-57.739515609720094,-67.27460031625978,30.99817360626967,27.398285489589206,-96.07465664010576,20.715663384793057,True,ok
ecg_der__breath_in_response_before__delta__hrv_time__pNN50_percent,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,6,-24.848484848484848,-25.0,24.59679664107513,50.0,-66.66666666666666,0.0,True,ok
ecg_der__breath_in_response_before__percent_delta__hrv_time__pNN50_percent,input,ecg_derived,hrv_time,22,13,0.5909090909090909,9,0.4090909090909091,3,-90.25641025641026,-100.0,23.82270697299884,0.0,-100.0,-33.33333333333334,False,low_valid_ratio;low_unique_values;low_iqr
ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__MeanHR_bpm,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,-0.21004976760712876,-1.4043725687515014,8.8555455477378,7.386517787279237,-13.80682966176972,27.233127069156893,True,ok
ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__MeanHR_bpm,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,-1.9997959668566763,-3.029667083765343,13.95403089177056,11.749537297140622,-21.694743718553998,41.03767494393709,True,ok
ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__MeanHR_bpm,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,-0.019997959668566753,-0.0302966708376534,0.13954030891770564,0.11749537297140603,-0.21694743718554,0.4103767494393711,True,ok
ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__MeanNN_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,25.921445567272794,30.211358779100465,79.67829455824257,88.21752170310282,-187.40858731580977,172.15390313822945,True,ok
ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__MeanNN_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,1.6735878653650682,2.8858183019529644,7.881073697473573,7.251132237833459,-21.223292959793035,13.851479097687458,True,ok
ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__MeanNN_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,0.016735878653650657,0.02885818301952965,0.07881073697473569,0.07251132237833448,-0.2122329295979304,0.1385147909768745,True,ok
ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__SDNN_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,4.510838820735542,-3.7371701326601645,45.76433615643823,55.64086993532641,-50.29944674251615,148.23727623520125,True,ok
ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__SDNN_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,2.9641659078541944,-39.78360548959303,115.82065135541733,162.29612022847104,-180.5382622197897,242.0568844939689,True,ok
ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__SDNN_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,0.029641659078541917,-0.3978360548959302,1.158206513554173,1.6229612022847104,-1.805382622197897,2.420568844939689,True,ok
ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__RMSSD_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,18.39516697762981,1.548414986637873,69.16945670606094,18.50334329236453,-50.51857401753786,309.9395182451232,True,ok
ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__RMSSD_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,44.8600692205903,5.543598066293235,154.29147272123973,60.73189903877677,-152.94452470239767,673.0593083154174,True,ok
ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__RMSSD_ms,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,0.4486006922059031,0.0554359806629323,1.5429147272123978,0.6073189903877677,-1.5294452470239766,6.730593083154176,True,ok
ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__pNN50_percent,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,-4.676462923057428,-3.0976060011755924,11.28054643422918,12.776208557406896,-27.112527495899144,18.80623921960835,True,ok
ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__pNN50_percent,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,-6.2343378620250425,-5.473098330241186,73.25183056154323,59.253824218560275,-209.8851598851599,186.4503205128205,True,ok
ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__pNN50_percent,input,ecg_derived,hrv_time,22,22,1.0,0,0.0,22,-0.06234337862025045,-0.05473098330241185,0.7325183056154323,0.5925382421856027,-2.098851598851599,1.8645032051282049,True,ok
ecg_der__orthostatic_training_response__delta_to_delta__hrv_freq__LF_power,input,ecg_derived,hrv_freq,22,22,1.0,0,0.0,22,0.0025020812760517363,0.00015753981022185,0.012353073873212723,0.001194727648939475,-0.0042416967741066,0.0575571702522691,True,ok
ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_freq__LF_power,input,ecg_derived,hrv_freq,22,22,1.0,0,0.0,22,453.30724339481856,27.930376214228982,1779.5336989949,315.7332578553501,-1704.132370952917,6324.517183468912,True,ok
ecg_der__orthostatic_training_response__ratio_to_delta__hrv_freq__LF_power,input,ecg_derived,hrv_freq,22,22,1.0,0,0.0,22,4.533072433948186,0.27930376214228975,17.795336989949,3.1573325785535014,-17.04132370952917,63.24517183468912,True,ok
ecg_der__orthostatic_training_response__delta_to_delta__hrv_freq__HF_power,input,ecg_derived,hrv_freq,22,22,1.0,0,0.0,22,0.0027682369261521856,6.414269596568963e-06,0.012862667406912396,0.00038074676039956173,-0.0006971395263818,0.060322872673858,True,ok
ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_freq__HF_power,input,ecg_derived,hrv_freq,22,22,1.0,0,0.0,22,391.6204407246234,4.238502874014003,1818.6284206718424,75.72953643383963,-401.0488067239738,8512.997988714325,True,ok
ecg_der__orthostatic_training_response__ratio_to_delta__hrv_freq__HF_power,input,ecg_derived,hrv_freq,22,22,1.0,0,0.0,22,3.9162044072462336,0.04238502874014005,18.18628420671842,0.7572953643383963,-4.010488067239739,85.12997988714325,True,ok
ecg_der__orthostatic_training_response__delta_to_delta__hrv_freq__LF_HF_ratio,input,ecg_derived,hrv_freq,22,22,1.0,0,0.0,22,0.8134395719951022,1.7116918625365984,7.683780301990377,10.138284038112612,-12.594509477430275,15.850140205664632,True,ok
ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_freq__LF_HF_ratio,input,ecg_derived,hrv_freq,22,22,1.0,0,0.0,22,96.1837952071935,24.221356722267664,872.9115496978242,1001.976104936682,-1930.7946551358696,1810.523673468048,True,ok
ecg_der__orthostatic_training_response__ratio_to_delta__hrv_freq__LF_HF_ratio,input,ecg_derived,hrv_freq,22,22,1.0,0,0.0,22,0.9618379520719345,0.24221356722267667,8.729115496978242,10.019761049366819,-19.307946551358697,18.10523673468048,True,ok
ecg_der__baseline_dev_sit_before__delta__hrv_time__MeanHR_bpm,input,ecg_derived,hrv_time,22,19,0.8636363636363636,3,0.13636363636363635,19,0.535189057752393,-0.0857379033713527,3.6411936809389878,3.2771582957003744,-5.360368009161945,8.877677285772393,True,ok
ecg_der__baseline_dev_sit_before__robust_z__hrv_time__MeanHR_bpm,input,ecg_derived,hrv_time,22,19,0.8636363636363636,3,0.13636363636363635,19,0.07180568059879493,-0.0363974344430107,1.1259412672718137,1.0160960366453793,-2.1678602323387475,2.8184553763385183,True,ok
ecg_der__baseline_dev_sit_before__delta__hrv_time__MeanNN_ms,input,ecg_derived,hrv_time,22,19,0.8636363636363636,3,0.13636363636363635,19,-7.048828862313186,-2.6511679909419854,55.81194048696218,52.17430576685763,-132.23549724972725,86.17258090213636,True,ok
ecg_der__baseline_dev_sit_before__robust_z__hrv_time__MeanNN_ms,input,ecg_derived,hrv_time,22,19,0.8636363636363636,3,0.13636363636363635,19,-0.03765212137365726,-0.038971230261246,1.0645206203492037,0.9804902130654313,-2.512117160121859,2.165999128772313,True,ok
ecg_der__baseline_dev_sit_before__delta__hrv_time__SDNN_ms,input,ecg_derived,hrv_time,22,19,0.8636363636363636,3,0.13636363636363635,19,0.31259474693680717,-3.3081358870246973,10.827766261669897,9.196855339335794,-12.118503447909356,34.89217933927043,True,ok
ecg_der__baseline_dev_sit_before__robust_z__hrv_time__SDNN_ms,input,ecg_derived,hrv_time,22,19,0.8636363636363636,3,0.13636363636363635,19,-0.05343836556732307,-0.3680211619634563,1.511382311152929,1.727791652743881,-3.128024721976557,2.6341635145170272,True,ok
ecg_der__baseline_dev_sit_before__delta__hrv_time__RMSSD_ms,input,ecg_derived,hrv_time,22,19,0.8636363636363636,3,0.13636363636363635,19,0.16032941890473956,-1.6260014668302991,8.364536935272765,8.723501361062096,-8.259528832566144,27.7730406678174,True,ok
ecg_der__baseline_dev_sit_before__robust_z__hrv_time__RMSSD_ms,input,ecg_derived,hrv_time,22,19,0.8636363636363636,3,0.13636363636363635,19,0.35328411095893747,-0.2079750863453915,2.201510348527793,2.030637196623034,-2.4183095151209604,7.693261262923534,True,ok
ecg_der__baseline_dev_sit_before__delta__hrv_time__pNN50_percent,input,ecg_derived,hrv_time,22,19,0.8636363636363636,3,0.13636363636363635,18,-0.4336709909852076,-3.2667876588021763,11.353120354151212,10.247483913545617,-12.4616299549395,38.185307017543856,True,ok
ecg_der__baseline_dev_sit_before__robust_z__hrv_time__pNN50_percent,input,ecg_derived,hrv_time,22,19,0.8636363636363636,3,0.13636363636363635,19,0.4219563475598133,-0.3696486973413229,2.9759377465924826,2.0100556747456797,-3.248090882834313,11.16046995999679,True,ok
ecg_der__baseline_dev_sit_before__delta__hrv_freq__LF_power,input,ecg_derived,hrv_freq,22,19,0.8636363636363636,3,0.13636363636363635,19,0.00010841422649512632,1.7797705250699968e-05,0.00033394463866009917,0.00041202375759944994,-0.0003748757794557,0.0008982474837309,True,ok
ecg_der__baseline_dev_sit_before__robust_z__hrv_freq__LF_power,input,ecg_derived,hrv_freq,22,19,0.8636363636363636,3,0.13636363636363635,19,0.7485599832984747,0.0390902654602776,2.3649029837379447,2.000720152795184,-1.6174826604414227,8.695094228081913,True,ok
ecg_der__baseline_dev_sit_before__delta__hrv_freq__HF_power,input,ecg_derived,hrv_freq,22,19,0.8636363636363636,3,0.13636363636363635,19,2.9949810432647373e-05,-3.0112916983099996e-05,0.0002586301276515645,0.00012403067114169998,-0.0001336498508713,0.0010395926970073,True,ok
ecg_der__baseline_dev_sit_before__robust_z__hrv_freq__HF_power,input,ecg_derived,hrv_freq,22,19,0.8636363636363636,3,0.13636363636363635,19,0.05974389480204528,-0.3723797258318033,3.9402561450609825,1.4347495267236425,-9.317118998169423,13.1424736378829,True,ok
ecg_der__baseline_dev_sit_before__delta__hrv_freq__LF_HF_ratio,input,ecg_derived,hrv_freq,22,19,0.8636363636363636,3,0.13636363636363635,19,0.936183928716589,0.7612519458035181,2.141583845599032,1.8483466333874876,-1.5205135960419935,7.307088663827563,True,ok
ecg_der__baseline_dev_sit_before__robust_z__hrv_freq__LF_HF_ratio,input,ecg_derived,hrv_freq,22,19,0.8636363636363636,3,0.13636363636363635,19,0.9612775823704488,0.7046874360031206,2.0385692340894734,1.9745992968660637,-1.4561932244420883,7.328787472436637,True,ok
ctx__Sleep_hours,input,context_computed,context,22,20,0.9090909090909091,2,0.09090909090909091,11,8.145,8.375,0.9878072473386378,1.0625,6.0,10.25,True,ok
ctx__Day_Sleep_hours,input,context_computed,context,22,1,0.045454545454545456,21,0.9545454545454546,1,0.25,0.25,,0.0,0.25,0.25,False,low_valid_n;low_valid_ratio;low_unique_values;low_iqr
ctx__Sleep_qality,input,context_computed,context,22,20,0.9090909090909091,2,0.09090909090909091,6,5.05,5.0,1.5035046776746235,2.25,3.0,8.0,True,ok
ctx__Difficulty_falling_asleep,input,context_computed,context,22,15,0.6818181818181818,7,0.3181818181818182,3,0.8,1.0,0.8618916073713346,1.5,0.0,2.0,False,low_unique_values
ctx__Fragmented_sleep,input,context_computed,context,22,1,0.045454545454545456,21,0.9545454545454546,1,1.0,1.0,,0.0,1.0,1.0,False,low_valid_n;low_valid_ratio;low_unique_values;low_iqr
ctx__Undersleeped,input,context_computed,context,22,21,0.9545454545454546,1,0.045454545454545456,2,0.09523809523809523,0.0,0.30079260375911915,0.0,0.0,1.0,False,low_unique_values;low_iqr
ctx__Oversleeped,input,context_computed,context,22,21,0.9545454545454546,1,0.045454545454545456,2,0.23809523809523808,0.0,0.4364357804719847,0.0,0.0,1.0,False,low_unique_values;low_iqr
ctx__Wakeup_class,input,context_computed,context,22,21,0.9545454545454546,1,0.045454545454545456,3,0.38095238095238093,0.0,0.7400128699009549,0.0,0.0,2.0,False,low_unique_values;low_iqr
ctx__Morning_RHR,input,context_computed,context,22,22,1.0,0,0.0,7,49.68181818181818,49.5,1.985335851073677,3.5,46.0,52.0,True,ok
ctx__Stress,input,context_computed,context,22,22,1.0,0,0.0,4,2.727272727272727,2.5,0.9351250581921513,1.0,2.0,5.0,False,low_unique_values
ctx__Cognitive_load,input,context_computed,context,22,22,1.0,0,0.0,7,4.2727272727272725,4.5,1.956231025937332,3.75,2.0,8.0,True,ok
ctx__DOMS,input,context_computed,context,22,22,1.0,0,0.0,3,1.4090909090909092,1.0,0.7341396590302414,1.0,1.0,4.0,False,low_unique_values
ctx__Fatigue_before,input,context_computed,context,22,22,1.0,0,0.0,7,5.045454545454546,5.0,1.5879688352247414,1.75,2.0,8.0,True,ok
ctx__Muscle_fatigue_before,input,context_computed,context,22,22,1.0,0,0.0,8,4.681818181818182,5.0,1.9120261912024523,3.0,2.0,9.0,True,ok
ctx__Cognitive_fatigue_before,input,context_computed,context,22,22,1.0,0,0.0,6,6.818181818181818,7.0,1.5317703308003932,2.75,4.0,9.0,True,ok
ctx__Wellbeing_before,input,context_computed,context,22,22,1.0,0,0.0,7,4.340909090909091,4.0,1.266663818634301,1.0,2.0,7.0,True,ok
ctx__Motivation_before,input,context_computed,context,22,22,1.0,0,0.0,5,4.181818181818182,4.0,1.1396057645963793,1.75,2.0,6.0,True,ok
ctx__Desire_to_train,input,context_computed,context,22,22,1.0,0,0.0,6,3.1818181818181817,3.0,1.4019158196439492,2.0,1.0,6.0,True,ok
ctx__subjective_strain_before,input,context_computed,context,22,22,1.0,0,0.0,19,3.9518480257116617,4.0,0.7684724482485283,0.9914772727272725,2.4545454545454546,5.454545454545454,True,ok
ctx__readiness_before,input,context_computed,context,22,22,1.0,0,0.0,15,5.420454545454546,5.416666666666666,0.8231429607391014,1.041666666666666,4.0,7.0,True,ok
ctx__Pressure_sys_before,input,context_computed,context,22,21,0.9545454545454546,1,0.045454545454545456,13,115.57142857142857,115.0,4.675162334843877,5.0,107.0,128.0,True,ok
ctx__Pressure_dia_before,input,context_computed,context,22,21,0.9545454545454546,1,0.045454545454545456,14,69.66666666666667,69.0,5.738757124441958,7.0,62.0,87.0,True,ok
ctx__PulsePressure_before,input,context_computed,context,22,21,0.9545454545454546,1,0.045454545454545456,14,45.904761904761905,47.0,5.847262281655937,8.0,33.0,55.0,True,ok
ctx__MAP_before,input,context_computed,context,22,21,0.9545454545454546,1,0.045454545454545456,20,84.96823866666666,84.333319,4.652246095639754,5.33333300000001,78.999983,100.666653,True,ok
ctx__RHR_before,input,context_computed,context,22,22,1.0,0,0.0,12,62.27272727272727,62.5,4.096244716715638,4.5,57.0,74.0,True,ok
ctx__Reaction_time_before_ms,input,context_computed,context,22,22,1.0,0,0.0,14,155.8181818181818,156.0,6.083829962530759,6.5,144.0,167.0,True,ok
ctx__train_minutes,input,context_computed,context,22,22,1.0,0,0.0,15,15.829545454545455,12.675,14.936968034687096,29.85,0.0,39.7,True,ok
ctx__RPE,input,context_computed,context,22,11,0.5,11,0.5,5,3.5454545454545454,3.0,1.8635254955935732,2.5,2.0,8.0,False,low_valid_ratio
ctx__HR_avg,input,context_computed,context,22,14,0.6363636363636364,8,0.36363636363636365,10,159.21428571428572,158.0,5.911898971612205,8.5,150.0,170.0,True,ok
ctx__sRPE_load,input,context_computed,context,22,11,0.5,11,0.5,11,96.47272727272728,75.6,60.92223060442043,85.3,17.6,197.0,False,low_valid_ratio
ctx__zone_weighted_load,input,context_computed,context,22,21,0.9545454545454546,1,0.045454545454545456,14,45.36190476190476,42.7,43.28897060673164,82.5,0.0,124.25,True,ok
ctx__zone_avg_intensity,input,context_computed,context,22,13,0.5909090909090909,9,0.4090909090909091,13,2.836904163197272,2.847058823529412,0.24091805927390397,0.38135779011984816,2.419540229885057,3.15,False,low_valid_ratio
ctx__moderate_plus_minutes,input,context_computed,context,22,21,0.9545454545454546,1,0.045454545454545456,14,12.24761904761905,13.2,11.611874054071507,21.6,0.0,32.4,True,ok
ctx__high_intensity_minutes,input,context_computed,context,22,21,0.9545454545454546,1,0.045454545454545456,10,1.4238095238095239,0.0,2.9637653014206036,1.4,0.0,12.6,True,ok
ctx__high_intensity_ratio,input,context_computed,context,22,13,0.5909090909090909,9,0.4090909090909091,11,0.09687678648135191,0.0685279187817259,0.1101546652830082,0.1900172612197928,0.0,0.3173803526448362,False,low_valid_ratio
ctx_der__subjective_before_after_response__delta__Fatigue,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,8,0.9523809523809523,1.0,1.883512423006296,2.0,-3.0,5.0,True,ok
ctx_der__subjective_before_after_response__delta__Sleepness,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,7,0.8095238095238095,1.0,1.600595127415038,2.0,-2.0,4.0,True,ok
ctx_der__subjective_before_after_response__delta__Motivation,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,7,-0.3333333333333333,0.0,1.2780193008453877,1.0,-3.0,3.0,True,ok
ctx_der__subjective_before_after_response__delta__Headache,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,6,1.0,1.0,1.2649110640673518,1.0,-1.0,5.0,True,ok
ctx_der__subjective_before_after_response__delta__Irritability,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,4,0.23809523809523808,0.0,0.8890872794479686,1.0,-1.0,2.0,False,low_unique_values
ctx_der__subjective_before_after_response__delta__Pain,input,context_derived,context,22,21,0.9545454545454546,1,0.045454545454545456,2,0.09523809523809523,0.0,0.30079260375911915,0.0,0.0,1.0,False,low_unique_values;low_iqr
